,name,city,content,score,date
447,搬砖侠,广东深圳,北洋三部曲收官之作。姜文套着张北海小说的壳讲述了一个乱世浮生下的男性自我觉醒故事，主题与处女作《阳光灿烂的日子》形成互文，但在内容上继承了北洋前两部风格化的视听和姜文电影独有的隐喻，六国饭店一场戏是《让子弹飞》的重现，蓝青峰则是张麻子与马走日的爸爸，姜文完成了一次任性的自我解构,还行,2018-07-13
448,无人应答,北京,极其作者化的电影，电影艺术语言成熟，除了姜文别人拍不出来。由于剪辑问题导致观影情绪割裂，全程几乎没有强烈的情绪起伏。人物台词都一个味，姜文的味道。长城脚下看露天电影的体验独特而美妙,推荐,2018-07-11
449,帕拉多克斯,广东珠海,姜文完成了世上独一无二的民国电影宇宙，杂耍、插科打诨，民国史料的再翻新解读，从南方、上海再到北京，完成了地理上南到北的跨越。民国的乱世也是各种江湖传说盛行的年代，姜文对此迷恋，并以他独特的电影美学、荷尔蒙四溢的武侠加夸张喜剧方式以及毛主义门徒的呈现，陌生的观众只能看到酷炫和喜剧，其实隐藏在民国宇宙的英雄人物才是主角，张麻子、马走日、朱潜龙都只是引子而已。,推荐,2018-07-13
450,粟粟,云南大理,原著是八成老北京文化自信加两成民国复仇爽文，但是好歹烟火气浓厚。电影只剩了那两成爽文勾兑而成，中二作文结构主题都比这个故事更经得起推敲。男主纯花瓶女主装过头，其余演员纯粹是来糟蹋自个的。看的既尴尬又心塞，努力又努力才没走人、咬牙又咬牙才没睡着。,较差,2018-07-13
451,思路乐,福建南平,咱就实打实的说:大背景下混乱的格局，充满恶趣味但有不够聪明的情节设计，不明所以的人物动机，时代感混乱、油腻而又尴尬生硬的台词，以至于到片尾字幕升起的一刻我都不敢相信这是姜文的电影。能不能挣钱不好说，但就电影而言，姜文这一次真的站畸形了....（口碑已扑，预计是给药神的一剂有力助攻，这下连钱也挣不着了）,还行,2018-07-13
452,Grigia,江苏南京,我是潘公公 我的影评只有五个字 彭于晏太帅,推荐,2018-07-13
453,[未注销],江苏苏州,《刺客信条：天台爱情》。比《让子弹飞》孤僻，比《一步之遥》合群。,还行,2018-07-13
454,奔奔是个好姑娘,北京,看得我坐立难安。阳光灿烂的日子是我最爱的国产电影没有之一 但是现在姜文快要把我的容忍耗尽了 要不是看你媳妇太美 我可能会打两星。,还行,2018-07-14
455,闻城,北京,看评分就知道，玩微博的傻逼都来豆瓣了。电影很姜文，不用与傻逼分享佳片也是一件幸福的事情！看完姜文的电影，药神也就是三星半吧！,力荐,2018-07-14
456,不完整的旋律,天津,把一个烂故事讲好，是牛逼；把好故事讲烂，还不用人话讲，是特么傻逼。,较差,2018-07-14
457,jimmy,浙江台州,姜文自己玩就行了，可怜的演员还跟着玩，玩得没劲还得叫他“爸爸”。没办法，谁叫他是大导呢。自以为是，骄傲过头，情感一铺垫就来不正经，你到底要干嘛？片子一开始不久，那位老外一开口对话彭于晏就感觉这片子完蛋了。幽默？得了吧您呢。,较差,2018-07-13
458,m89,"Port-au-Prince, Haiti",不知所谓。许晴不断扭动的肥臀和彭于晏花白的屁股大概就是姜文老师追求的终极浪漫吧。相比一步之遥，邪不压正有了一个足够清晰易懂的故事主线，可姜文老师又不甘心就这么放过观众，所以你会发现除了只会哇哇乱叫的日本鬼子，其它人物的台词都那么尼采。让子弹飞真就是绝唱，姜文老师内心一定很讨厌它。,较差,2018-07-13
459,Dr.Young,陕西西安,一贯的满屏男人味，恶趣味，但这次故事有点故弄玄虚了。介于让子弹飞和一步之遥之间，没有一步那么晦涩，少了子弹的智慧。三部曲中最中规中矩的。,还行,2018-07-13
460,粟粟,云南大理,原著是八成老北京文化自信加两成民国复仇爽文，但是好歹烟火气浓厚。电影只剩了那两成爽文勾兑而成，中二作文结构主题都比这个故事更经得起推敲。男主纯花瓶女主装过头，其余演员纯粹是来糟蹋自个的。看的既尴尬又心塞，努力又努力才没走人、咬牙又咬牙才没睡着。,较差,2018-07-13
461,思路乐,福建南平,咱就实打实的说:大背景下混乱的格局，充满恶趣味但有不够聪明的情节设计，不明所以的人物动机，时代感混乱、油腻而又尴尬生硬的台词，以至于到片尾字幕升起的一刻我都不敢相信这是姜文的电影。能不能挣钱不好说，但就电影而言，姜文这一次真的站畸形了....（口碑已扑，预计是给药神的一剂有力助攻，这下连钱也挣不着了）,还行,2018-07-13
462,Grigia,江苏南京,我是潘公公 我的影评只有五个字 彭于晏太帅,推荐,2018-07-13
463,[未注销],江苏苏州,《刺客信条：天台爱情》。比《让子弹飞》孤僻，比《一步之遥》合群。,还行,2018-07-13
464,奔奔是个好姑娘,北京,看得我坐立难安。阳光灿烂的日子是我最爱的国产电影没有之一 但是现在姜文快要把我的容忍耗尽了 要不是看你媳妇太美 我可能会打两星。,还行,2018-07-14
465,闻城,北京,看评分就知道，玩微博的傻逼都来豆瓣了。电影很姜文，不用与傻逼分享佳片也是一件幸福的事情！看完姜文的电影，药神也就是三星半吧！,力荐,2018-07-14
466,不完整的旋律,天津,把一个烂故事讲好，是牛逼；把好故事讲烂，还不用人话讲，是特么傻逼。,较差,2018-07-14
467,jimmy,浙江台州,姜文自己玩就行了，可怜的演员还跟着玩，玩得没劲还得叫他“爸爸”。没办法，谁叫他是大导呢。自以为是，骄傲过头，情感一铺垫就来不正经，你到底要干嘛？片子一开始不久，那位老外一开口对话彭于晏就感觉这片子完蛋了。幽默？得了吧您呢。,较差,2018-07-13
468,m89,"Port-au-Prince, Haiti",不知所谓。许晴不断扭动的肥臀和彭于晏花白的屁股大概就是姜文老师追求的终极浪漫吧。相比一步之遥，邪不压正有了一个足够清晰易懂的故事主线，可姜文老师又不甘心就这么放过观众，所以你会发现除了只会哇哇乱叫的日本鬼子，其它人物的台词都那么尼采。让子弹飞真就是绝唱，姜文老师内心一定很讨厌它。,较差,2018-07-13
469,Dr.Young,陕西西安,一贯的满屏男人味，恶趣味，但这次故事有点故弄玄虚了。介于让子弹飞和一步之遥之间，没有一步那么晦涩，少了子弹的智慧。三部曲中最中规中矩的。,还行,2018-07-13
470,火枪手吱吱,"Marseille, France",【7】私心觉得不如《一步之遥》。宁可错得荒诞，也不要稳得平庸。,还行,2018-07-13
471,babynana,北京,通篇都是扯淡！,很差,2018-07-13
472,水果山大王表姐,广西南宁,私心加一星。后边不如前边精致。有些情节太好笑了。彭于晏有一段特别少年感，但是主要不是演员表现出来的，而是其他方面烘托出来的。这个还有第二段房顶的戏，加上配的BGM，特别有感觉。姜文的老辣之处都体现出来了。可惜后边挺多磨得不够细致，所以只值四星。,力荐,2018-07-13
473,三童,陕西西安,感觉很复杂，有尴尬的点，但那是为讨好市场添加的料；整体很紧凑，该说的他都说了，说得掏心掏肺。我该给姜文道歉，之前说可能不好看，我错。但他也的确又在纠结复仇这事，也的确给自己的梦境电影收了一个尾。该死的都死了，不管真假；挚爱的和鄙视的都消失了，世界崩坏了，只留下一个真像的荒原。心堵,推荐,2018-07-13
474,林三郎,陕西西安,中午看的。看姜文的电影从头到尾都无法入戏还是头一回，期间至少看过十次表，就想知道闹剧什么时候结束。回想起来，整部电影就是用比别人快一倍的速度讲的一个复仇故事，姜文显然把精力都花到密集的台词和凌厉的剪辑上去了，剧情一塌糊涂，几个主演就像互咬尾巴的狗一样在原地打转，每个人都转得很嗨，很任性。冯小刚说，姜文最大的敌人就是他淤出来的聪明，确实不假。从《一步之遥》到《邪不压正》，电影里的每一帧都写着姜文不懂节制为何物，聪明反被聪明误。估计票房勉强能到十亿吧，姜文的卖票能力其实跟张艺谋冯小刚差不多，与他们的江湖地位不相匹配。不得不说，第五代的名导们都在拼命求新求变，姜文却仍然活在自己的节奏里，实在让人有些唏嘘。另外要恭喜《我不是药神》，四十亿稳了。遍地黄金的中国电影终究还是属于年轻人的。,还行,2018-07-13
475,李霁琛,江苏南京,很姜文的电影，非常电影的电影。,力荐,2018-07-12
476,临冬城的狮子,江苏常州,整体观感好于《一步之遥》，略逊色《让子弹飞》。一直以来对于彭于晏的演技还是挺认可的，不可谓不努力，然而仅就这部戏而言，在我看来，他就像是老北京冰糖葫芦串中间强行加入了一个哈根达斯冰淇淋球，美丽动人却不伦不类。在廖凡的眉毛，姜文的眼睛，甚至是许晴盖了印章的臀部面前，彭于晏出戏的紧。,推荐,2018-07-13
477,张百万,山东济南,比陈凯歌最烂的片还烂你敢信…,很差,2018-07-13
478,Rie,北京,文本与影像，叙事表演调度剪辑全面割裂，车轱辘话来来回回说了无数遍还美其名曰自我表达和隐喻，倒是最终结果跟蓝爸爸一样满盘皆输一地鸡毛。那些说像昆汀的，你们不光要洗眼睛，还得洗胃,较差,2018-07-14
479,小宝君,上海,每个人的形象都立不住，彭于晏一直喊姜文爸爸，但是又爱上了周韵（妈妈）所以这真的要出戏。。因为我听到台词说姜文两个儿子死了，周韵说自己有两个孩子没有交代去处。这是在暗戳戳发糖吗。。所以彭于晏再爱上周韵，这就是民国《晚娘》的故事,还行,2018-07-13
480,火枪手吱吱,"Marseille, France",【7】私心觉得不如《一步之遥》。宁可错得荒诞，也不要稳得平庸。,还行,2018-07-13
481,babynana,北京,通篇都是扯淡！,很差,2018-07-13
482,水果山大王表姐,广西南宁,私心加一星。后边不如前边精致。有些情节太好笑了。彭于晏有一段特别少年感，但是主要不是演员表现出来的，而是其他方面烘托出来的。这个还有第二段房顶的戏，加上配的BGM，特别有感觉。姜文的老辣之处都体现出来了。可惜后边挺多磨得不够细致，所以只值四星。,力荐,2018-07-13
483,三童,陕西西安,感觉很复杂，有尴尬的点，但那是为讨好市场添加的料；整体很紧凑，该说的他都说了，说得掏心掏肺。我该给姜文道歉，之前说可能不好看，我错。但他也的确又在纠结复仇这事，也的确给自己的梦境电影收了一个尾。该死的都死了，不管真假；挚爱的和鄙视的都消失了，世界崩坏了，只留下一个真像的荒原。心堵,推荐,2018-07-13
484,林三郎,陕西西安,中午看的。看姜文的电影从头到尾都无法入戏还是头一回，期间至少看过十次表，就想知道闹剧什么时候结束。回想起来，整部电影就是用比别人快一倍的速度讲的一个复仇故事，姜文显然把精力都花到密集的台词和凌厉的剪辑上去了，剧情一塌糊涂，几个主演就像互咬尾巴的狗一样在原地打转，每个人都转得很嗨，很任性。冯小刚说，姜文最大的敌人就是他淤出来的聪明，确实不假。从《一步之遥》到《邪不压正》，电影里的每一帧都写着姜文不懂节制为何物，聪明反被聪明误。估计票房勉强能到十亿吧，姜文的卖票能力其实跟张艺谋冯小刚差不多，与他们的江湖地位不相匹配。不得不说，第五代的名导们都在拼命求新求变，姜文却仍然活在自己的节奏里，实在让人有些唏嘘。另外要恭喜《我不是药神》，四十亿稳了。遍地黄金的中国电影终究还是属于年轻人的。,还行,2018-07-13
485,李霁琛,江苏南京,很姜文的电影，非常电影的电影。,力荐,2018-07-12
486,临冬城的狮子,江苏常州,整体观感好于《一步之遥》，略逊色《让子弹飞》。一直以来对于彭于晏的演技还是挺认可的，不可谓不努力，然而仅就这部戏而言，在我看来，他就像是老北京冰糖葫芦串中间强行加入了一个哈根达斯冰淇淋球，美丽动人却不伦不类。在廖凡的眉毛，姜文的眼睛，甚至是许晴盖了印章的臀部面前，彭于晏出戏的紧。,推荐,2018-07-13
487,张百万,山东济南,比陈凯歌最烂的片还烂你敢信…,很差,2018-07-13
488,Rie,北京,文本与影像，叙事表演调度剪辑全面割裂，车轱辘话来来回回说了无数遍还美其名曰自我表达和隐喻，倒是最终结果跟蓝爸爸一样满盘皆输一地鸡毛。那些说像昆汀的，你们不光要洗眼睛，还得洗胃,较差,2018-07-14
489,小宝君,上海,每个人的形象都立不住，彭于晏一直喊姜文爸爸，但是又爱上了周韵（妈妈）所以这真的要出戏。。因为我听到台词说姜文两个儿子死了，周韵说自己有两个孩子没有交代去处。这是在暗戳戳发糖吗。。所以彭于晏再爱上周韵，这就是民国《晚娘》的故事,还行,2018-07-13
490,灰奶奶,上海,写出来还能叫心里话吗？周韵美是真的 演技有限也是真的。。,null,2018-07-13
491,沐子荒,湖南长沙,永远的姜文，永远的讲究，永远的北平，永远的邪不压正。侠能隐，义不能隐。江湖人，讲江湖故事。任尔东西南北风。,力荐,2018-07-13
492,大咬瑶,北京,感谢豆瓣提供这次观影机会。提前观看邪不压正，可以说非常喜欢了。前面部分有点出戏感，但是越来越好。篇中的彭于晏让我感觉看到了唐钰小宝。关于成长 关于那些我们内心的恐惧 关于时代 也关于执着 关于爱 还要再刷一遍！,力荐,2018-07-13
493,野子,四川成都,一部典型姜文风格的电影，姜文还是那么天马行空，周韵还是那么美，但是最大的亮点居然是彭于晏，屁股太他妈性感了。,推荐,2018-07-13
494,水浒三国金刚,浙江绍兴,民国师父版杀死比尔,还行,2018-07-13
495,sTill-Life,上海,还是认真评一下吧。看完影片之后我特嫉妒姜文，嫉妒他可以这样恣意地拍电影。就玩儿嘛，图自个儿高兴最重要，才华这种虚妄的东西，你认为我有或没有都无所谓，段子我来讲，你们听着就行。北平的屋顶我给你们造！许晴的屁股？嗨，还是彭于晏的吧！砍头？拔牙？哎哟，再弄一整个儿史航塞进去吧！得嘞，齐活儿，走你！,还行,2018-07-13
496,曼仔,北京,第一次赅到周韵的美。。感觉姜文和周韵的感情可能突破了瓶颈重新找到了大和谐- -电影里好的都是非语言的部分，比如每一次在房檐上奔跑纵跃，都是一种有感染力的抒情。故事就是随便讲讲的，姜文也是随便演演的。男孩说彭于晏是台湾刘德华，我是觉得那还是刘德华更好一点。。。,null,2018-07-13
497,依然如故,四川成都,这是一个彭于晏跑酷的故事，许晴的胸还有屁股，想日,还行,2018-07-13
498,日租界傀儡,北京,演员都像刚溜完冰似得……莫名其妙感,还行,2018-07-13
499,卿卿,湖南长沙,这是一个内容明显牵强的影片，高调复仇却加上人为的政治目的。感觉姜导剧中剧外下一盘好大的棋，却让人不明所以。很多片断暴力血腥还觉得恶趣。,还行,2018-07-14
500,灰奶奶,上海,写出来还能叫心里话吗？周韵美是真的 演技有限也是真的。。,null,2018-07-13
501,沐子荒,湖南长沙,永远的姜文，永远的讲究，永远的北平，永远的邪不压正。侠能隐，义不能隐。江湖人，讲江湖故事。任尔东西南北风。,力荐,2018-07-13
502,大咬瑶,北京,感谢豆瓣提供这次观影机会。提前观看邪不压正，可以说非常喜欢了。前面部分有点出戏感，但是越来越好。篇中的彭于晏让我感觉看到了唐钰小宝。关于成长 关于那些我们内心的恐惧 关于时代 也关于执着 关于爱 还要再刷一遍！,力荐,2018-07-13
503,野子,四川成都,一部典型姜文风格的电影，姜文还是那么天马行空，周韵还是那么美，但是最大的亮点居然是彭于晏，屁股太他妈性感了。,推荐,2018-07-13
504,水浒三国金刚,浙江绍兴,民国师父版杀死比尔,还行,2018-07-13
505,sTill-Life,上海,还是认真评一下吧。看完影片之后我特嫉妒姜文，嫉妒他可以这样恣意地拍电影。就玩儿嘛，图自个儿高兴最重要，才华这种虚妄的东西，你认为我有或没有都无所谓，段子我来讲，你们听着就行。北平的屋顶我给你们造！许晴的屁股？嗨，还是彭于晏的吧！砍头？拔牙？哎哟，再弄一整个儿史航塞进去吧！得嘞，齐活儿，走你！,还行,2018-07-13
506,曼仔,北京,第一次赅到周韵的美。。感觉姜文和周韵的感情可能突破了瓶颈重新找到了大和谐- -电影里好的都是非语言的部分，比如每一次在房檐上奔跑纵跃，都是一种有感染力的抒情。故事就是随便讲讲的，姜文也是随便演演的。男孩说彭于晏是台湾刘德华，我是觉得那还是刘德华更好一点。。。,null,2018-07-13
507,依然如故,四川成都,这是一个彭于晏跑酷的故事，许晴的胸还有屁股，想日,还行,2018-07-13
508,日租界傀儡,北京,演员都像刚溜完冰似得……莫名其妙感,还行,2018-07-13
509,卿卿,湖南长沙,这是一个内容明显牵强的影片，高调复仇却加上人为的政治目的。感觉姜导剧中剧外下一盘好大的棋，却让人不明所以。很多片断暴力血腥还觉得恶趣。,还行,2018-07-14
510,傻乐的猫,广东深圳,下半场频繁看表，和《杀死比尔2》一模一样的毛病，太磨叽了。彭于晏正式接棒吴彦祖大中华区第一金童了。但最大感觉是中国电影真的需要分级制了，这种片小孩不该进场。,还行,2018-07-13
511,胡二,北京,大概是吃了《一步之遥》的亏，这部拍得太直白，也显得太平庸，偶有亮点，但救不了全局。怀念前作的天马行空跟《让子弹飞》的酣畅淋漓。。。彭于晏在电影里哪里有血海深仇苦大仇深的样子，花瓶的不是许晴，而是卖肉光腚的彭于晏吧,还行,2018-07-13
512,三棵树,上海,1星给摄影，1星给女演员，1星给彭于晏，1星男给北京城内的景象，1星给配乐，故事讲得没有逻辑减2星，适合当作爆米花电影随便看看，转身便忘,还行,2018-07-13
513,今天道,北京,宁浩：很爽，很电影，很姜文。,力荐,2018-07-11
514,Ricky925,湖北鄂州,用千奇百怪的运动造型和对情节毫无关系的“金句”骚话包裹起来的故事会小说，时代风貌早已被你们玩坏，看似黑色幽默实际上无聊透顶。彭于晏的演技被两位女演员疯狂碾压，所以这大概就是他奉献肉体的原因吧？倒是配乐深得我心，开片用老肖的圆二很拉好感哦。,还行,2018-07-13
515,coronafy,关注此人,画面还行，故事实在是松散。怎么说呢，导演是想以李同学克服心理障碍的过程来推进故事的发展。可是，哎，整个心理发展的太没脉络了。只有用生硬的台词告诉观众，“请注意，我有心理障碍”，“请注意，这里我开始克服”，“喂喂，我好像终于克服了”。而且很多情节都是绚丽开始但草草结束，不懂其意义。例如烧鸦片仓库。综上，导演利用各种电影技术，拍了一步绚烂而无趣的故事。,还行,2018-07-13
516,弄樱,北京,希望是姜文作品水准的下限……一个猜想是一步之遥的票房滑铁卢让资本施加了很多创作方面的压力，让姜文的很多自我表达在这部片子里呈现出一种拧巴的被控制感和对世俗审美的妥协，却又处处透露着对曲高和寡的冷嘲热讽和与之相伴的自大自嗨。可惜。,较差,2018-07-13
517,幻蓝,北京,仍然是典型的姜文风格，超神的表现力和相对薄弱的剧情逻辑，周韵一如既往的扮演着机械降神。可那表现力真的很迷人，从第一支被动吸入的大烟，就名正言顺的进入了荒诞的氛围，每个角色只是画布上的色块，真正的主角是那非理性的忽松忽紧、肆意起伏、疏离跳跃的情绪曲线。果然这世上最能打动我的艺术只有荒诞。姜文只要敢一直这么玩，我就敢一直给五星,力荐,2018-07-14
518,shawnj,天津,应该是好过《一步之遥》，彭于晏虽然很努力，但依旧水土不服，嗓门大过气场。陈冲、舒淇、许晴，姜文倒是很擅长塑造骚气十足的熟女。,还行,2018-07-13
519,思郁,河南郑州,这大概是姜文拍的最直白的一部电影，乱七八糟的混搭风。张北海和张艾嘉估计后悔了。,还行,2018-07-13
520,傻乐的猫,广东深圳,下半场频繁看表，和《杀死比尔2》一模一样的毛病，太磨叽了。彭于晏正式接棒吴彦祖大中华区第一金童了。但最大感觉是中国电影真的需要分级制了，这种片小孩不该进场。,还行,2018-07-13
521,胡二,北京,大概是吃了《一步之遥》的亏，这部拍得太直白，也显得太平庸，偶有亮点，但救不了全局。怀念前作的天马行空跟《让子弹飞》的酣畅淋漓。。。彭于晏在电影里哪里有血海深仇苦大仇深的样子，花瓶的不是许晴，而是卖肉光腚的彭于晏吧,还行,2018-07-13
522,三棵树,上海,1星给摄影，1星给女演员，1星给彭于晏，1星男给北京城内的景象，1星给配乐，故事讲得没有逻辑减2星，适合当作爆米花电影随便看看，转身便忘,还行,2018-07-13
523,今天道,北京,宁浩：很爽，很电影，很姜文。,力荐,2018-07-11
524,Ricky925,湖北鄂州,用千奇百怪的运动造型和对情节毫无关系的“金句”骚话包裹起来的故事会小说，时代风貌早已被你们玩坏，看似黑色幽默实际上无聊透顶。彭于晏的演技被两位女演员疯狂碾压，所以这大概就是他奉献肉体的原因吧？倒是配乐深得我心，开片用老肖的圆二很拉好感哦。,还行,2018-07-13
525,coronafy,关注此人,画面还行，故事实在是松散。怎么说呢，导演是想以李同学克服心理障碍的过程来推进故事的发展。可是，哎，整个心理发展的太没脉络了。只有用生硬的台词告诉观众，“请注意，我有心理障碍”，“请注意，这里我开始克服”，“喂喂，我好像终于克服了”。而且很多情节都是绚丽开始但草草结束，不懂其意义。例如烧鸦片仓库。综上，导演利用各种电影技术，拍了一步绚烂而无趣的故事。,还行,2018-07-13
526,弄樱,北京,希望是姜文作品水准的下限……一个猜想是一步之遥的票房滑铁卢让资本施加了很多创作方面的压力，让姜文的很多自我表达在这部片子里呈现出一种拧巴的被控制感和对世俗审美的妥协，却又处处透露着对曲高和寡的冷嘲热讽和与之相伴的自大自嗨。可惜。,较差,2018-07-13
527,幻蓝,北京,仍然是典型的姜文风格，超神的表现力和相对薄弱的剧情逻辑，周韵一如既往的扮演着机械降神。可那表现力真的很迷人，从第一支被动吸入的大烟，就名正言顺的进入了荒诞的氛围，每个角色只是画布上的色块，真正的主角是那非理性的忽松忽紧、肆意起伏、疏离跳跃的情绪曲线。果然这世上最能打动我的艺术只有荒诞。姜文只要敢一直这么玩，我就敢一直给五星,力荐,2018-07-14
528,shawnj,天津,应该是好过《一步之遥》，彭于晏虽然很努力，但依旧水土不服，嗓门大过气场。陈冲、舒淇、许晴，姜文倒是很擅长塑造骚气十足的熟女。,还行,2018-07-13
529,思郁,河南郑州,这大概是姜文拍的最直白的一部电影，乱七八糟的混搭风。张北海和张艾嘉估计后悔了。,还行,2018-07-13
530,普鲁斯特蓝,北京,迷之尬气、土气、俗气，“黑色幽默”恐怕要成为继“人性”之后第二个晚节不保的tag；租界饭馆一场戏闹着玩儿似的，竟然毫无戏剧张力，紧张感都消弭在游戏式的调度当中；周韵侧脸颇有几分安以轩的模样。,较差,2018-07-14
531,*蝴蝶夫人*,北京,"魔幻现实，美国武侠，金句迭出
就着一个女人的屁股没完没了，当自己是莫言吗
还有各种I am your father
DARK LORD没有你们这种后继者
我究竟是为了什么要浪费两个小时",较差,2018-07-13
532,Howe,北京,姜文的电影，上下文在真实的世界中，而他的醉翁之意，总是以酒后吐真言所说的胡话似的视听语言呈现给你。邪不压正本质还是一个历史寓言，蓝代表旧中国的进步力量，李是年轻一代，朱是汉奸，根本是日帝国主义。蓝和亨是李的双重父亲，最后蓝对李说，去找个儿子，李也在复仇的过程中成长起来。,力荐,2018-07-14
533,女神的秋裤,山东青岛,瞎jb搞，台词比《后来的我们》还尴尬，仅有的几点特效还6毛，现实也不好好现实，浪漫也不好好浪漫，奇幻也不好好奇幻，逻辑脱线，要不是姜文的名字，豆瓣也就5分吧，有姜文两个字，上7分，给面儿了。,较差,2018-07-13
534,悠三岁,北京,三部曲中最通俗的一部，酣畅痛快。姜文最擅长塑造极富戏剧张力的奇观，历史年代、时空国度，都只是他展现其精神世界的基石，而具有使命感的独立人格，以及勇敢温暖的人性光辉才是其作品总让人欲罢不能的根本原因吧。,推荐,2018-07-13
535,MarvFrank,陕西西安,"自以为是的洒脱，
不知所云的幽默，
用力过猛的隐喻，
空洞直白的燥热。
这几个元素有时能出奇作，但不是每次都那么稳妥。
刀尖上跳舞，不是火花四射，就是身首分割。

既然极致标榜艺术，就别用不雅的吃相和丰富的姿势渴求票房，弄得像当了修女还舍不得性高潮似的。",还行,2018-07-13
536,巴斯特德,北京,本来以为，笑完了之后，得压抑一下。但是那股劲儿，没出来，差点儿意思,推荐,2018-07-14
537,xlL,上海,以至高期待之标准 坏人不坏 得4颗 但第一次拍动作喜剧 5星鼓励～ | 只有一个中国电影人配得上的至高期待~,力荐,2018-07-14
538,曾于里,"P&#39;yŏngyang, North Korea",《邪不压正》依旧是姜文式的荒诞化的叙事，这让《邪不压正》时时打破观众的预期，也让它“独一无二”。姜文不按常理出牌，也不依赖某种廉价的情绪来迎合观众、打动观众，换句话说，姜文无时不刻在冒犯观众，无时不刻在给予观众新的审美体验——当然，很多人会不喜欢。可以预见，这会是一部评价两极分化的电影。,推荐,2018-07-14
539,撇横横竖,北京,最好看，不，唯一好看的一场戏是片头前的灭门。后面嘛，确实还是姜文的风格，但只剩下些皮毛，太沉溺于那些小聪明，人物、故事一团浆糊，太多自以为是的有趣，太多自以为是的情欲，太尴尬了。,还行,2018-07-13
540,普鲁斯特蓝,北京,迷之尬气、土气、俗气，“黑色幽默”恐怕要成为继“人性”之后第二个晚节不保的tag；租界饭馆一场戏闹着玩儿似的，竟然毫无戏剧张力，紧张感都消弭在游戏式的调度当中；周韵侧脸颇有几分安以轩的模样。,较差,2018-07-14
541,*蝴蝶夫人*,北京,"魔幻现实，美国武侠，金句迭出
就着一个女人的屁股没完没了，当自己是莫言吗
还有各种I am your father
DARK LORD没有你们这种后继者
我究竟是为了什么要浪费两个小时",较差,2018-07-13
542,Howe,北京,姜文的电影，上下文在真实的世界中，而他的醉翁之意，总是以酒后吐真言所说的胡话似的视听语言呈现给你。邪不压正本质还是一个历史寓言，蓝代表旧中国的进步力量，李是年轻一代，朱是汉奸，根本是日帝国主义。蓝和亨是李的双重父亲，最后蓝对李说，去找个儿子，李也在复仇的过程中成长起来。,力荐,2018-07-14
543,女神的秋裤,山东青岛,瞎jb搞，台词比《后来的我们》还尴尬，仅有的几点特效还6毛，现实也不好好现实，浪漫也不好好浪漫，奇幻也不好好奇幻，逻辑脱线，要不是姜文的名字，豆瓣也就5分吧，有姜文两个字，上7分，给面儿了。,较差,2018-07-13
544,悠三岁,北京,三部曲中最通俗的一部，酣畅痛快。姜文最擅长塑造极富戏剧张力的奇观，历史年代、时空国度，都只是他展现其精神世界的基石，而具有使命感的独立人格，以及勇敢温暖的人性光辉才是其作品总让人欲罢不能的根本原因吧。,推荐,2018-07-13
545,MarvFrank,陕西西安,"自以为是的洒脱，
不知所云的幽默，
用力过猛的隐喻，
空洞直白的燥热。
这几个元素有时能出奇作，但不是每次都那么稳妥。
刀尖上跳舞，不是火花四射，就是身首分割。

既然极致标榜艺术，就别用不雅的吃相和丰富的姿势渴求票房，弄得像当了修女还舍不得性高潮似的。",还行,2018-07-13
546,巴斯特德,北京,本来以为，笑完了之后，得压抑一下。但是那股劲儿，没出来，差点儿意思,推荐,2018-07-14
547,xlL,上海,以至高期待之标准 坏人不坏 得4颗 但第一次拍动作喜剧 5星鼓励～ | 只有一个中国电影人配得上的至高期待~,力荐,2018-07-14
548,曾于里,"P&#39;yŏngyang, North Korea",《邪不压正》依旧是姜文式的荒诞化的叙事，这让《邪不压正》时时打破观众的预期，也让它“独一无二”。姜文不按常理出牌，也不依赖某种廉价的情绪来迎合观众、打动观众，换句话说，姜文无时不刻在冒犯观众，无时不刻在给予观众新的审美体验——当然，很多人会不喜欢。可以预见，这会是一部评价两极分化的电影。,推荐,2018-07-14
549,撇横横竖,北京,最好看，不，唯一好看的一场戏是片头前的灭门。后面嘛，确实还是姜文的风格，但只剩下些皮毛，太沉溺于那些小聪明，人物、故事一团浆糊，太多自以为是的有趣，太多自以为是的情欲，太尴尬了。,还行,2018-07-13
550,颜粉,关注此人,喜欢姜文电影的都说“很姜文”  而我做为一个电影观众只想说：一颗棋子一般的复仇男主 散混的情节 讲相声一般的台词 以及光屁股飞檐走壁的彭于晏,较差,2018-07-14
551,jian king,内蒙古包头,这么黑，我哪知道哪天是哪天,力荐,2018-07-13
552,Mona,北京,剧情设置很不合理，李天然拖拖拉拉从头到尾，那到底是什么阻碍他复仇？他的恐惧、他的噩梦、他充满矛盾的内心世界？不好意思全都没看出来，内心冲突一点也没有，或许是为了成全周韵扮演的巧红对他的救赎？人物的行动全都莫名其妙，不知道是什么驱使着他们的种种行为，看得我从头到尾坐立难安。,还行,2018-07-13
553,白胖饺子,关注此人,乐在当时，痛在幕后。桀骜不驯，笑剖肝胆。大爱大恨都在画中，是好是坏都给你看。不知不解，君可自安。志同道合，坦然聚散。宁肯在攀登的道路上折毁，也绝不停止向前。中国电影有姜文真是一件值得庆幸的事。,力荐,2018-07-13
554,ANAN,江苏南京,姜文的台词 真的只有姜文自己说出来才不做作,还行,2018-07-13
