year,month,day,hour,season,PM_China,PM_US
2014,6,29,14,2,65,61
2014,6,29,15,2,64,59
2014,6,29,16,2,52,31
2014,6,29,17,2,47,39
2014,6,29,18,2,48,33
2014,6,29,19,2,55,62
2014,6,29,20,2,59,59
2014,6,29,21,2,68,66
2014,6,29,22,2,70,69
2014,6,29,23,2,70,70
2014,6,30,0,2,67,67
2014,6,30,1,2,68,59
2014,6,30,2,2,83,68
2014,6,30,3,2,103,84
2014,6,30,4,2,105,104
2014,6,30,5,2,89,94
2014,6,30,6,2,84,80
2014,6,30,7,2,84,65
2014,6,30,8,2,73,61
2014,6,30,9,2,81,64
2014,6,30,10,2,85,71
2014,6,30,11,2,114,93
2014,6,30,12,2,125,104
2014,6,30,13,2,106,95
2014,6,30,14,2,85,74
2014,6,30,15,2,86,72
2014,6,30,16,2,72,51
2014,6,30,17,2,62,54
2014,6,30,18,2,53,40
2014,6,30,19,2,46,45
2014,6,30,20,2,47,51
2014,6,30,21,2,56,59
2014,6,30,22,2,61,57
2014,6,30,23,2,57,59
2014,7,1,0,2,57,58
2014,7,1,1,2,64,59
2014,7,1,2,2,67,63
2014,7,1,3,2,74,76
2014,7,1,4,2,94,86
2014,7,1,5,2,108,100
2014,7,1,6,2,116,108
2014,7,1,7,2,124,108
2014,7,1,8,2,128,101
2014,7,1,9,2,128,105
2014,7,1,10,2,131,105
2014,7,1,11,2,119,102
2014,7,1,12,2,128,116
2014,7,1,13,2,149,124
2014,7,1,14,2,157,122
2014,7,1,15,2,147,122
2014,7,1,16,2,147,121
2014,7,1,17,2,170,141
2014,7,1,18,2,185,163
2014,7,1,19,2,191,168
2014,7,1,20,2,175,149
2014,7,1,21,2,72,66
2014,7,1,22,2,51,48
2014,7,1,23,2,19,27
2014,7,2,0,2,34,30
2014,7,2,1,2,32,34
2014,7,2,2,2,40,43
2014,7,2,3,2,44,45
2014,7,2,4,2,47,65
2014,7,2,5,2,53,59
2014,7,2,6,2,52,58
2014,7,2,7,2,52,57
2014,7,2,8,2,49,52
2014,7,2,9,2,38,33
2014,7,2,10,2,42,50
2014,7,2,11,2,60,56
2014,7,2,12,2,70,64
2014,7,2,13,2,75,66
2014,7,2,14,2,70,72
2014,7,2,15,2,82,78
2014,7,2,16,2,82,78
2014,7,2,17,2,83,84
2014,7,2,18,2,99,98
2014,7,2,19,2,108,110
2014,7,2,20,2,108,114
2014,7,2,21,2,107,101
2014,7,2,22,2,99,111
2014,7,2,23,2,101,110
2014,7,3,0,2,113,134
2014,7,3,1,2,142,169
2014,7,3,2,2,160,190
2014,7,3,3,2,181,214
2014,7,3,4,2,209,239
2014,7,3,5,2,210,250
2014,7,3,6,2,221,259
2014,7,3,7,2,244,263
2014,7,3,8,2,284,280
2014,7,3,9,2,276,277
2014,7,3,10,2,270,274
2014,7,3,11,2,261,256
2014,7,3,12,2,264,232
2014,7,3,13,2,240,212
2014,7,3,14,2,232,177
2014,7,3,15,2,220,175
2014,7,3,16,2,207,167
2014,7,3,17,2,191,161
2014,7,3,18,2,161,150
2014,7,3,19,2,177,153
2014,7,3,20,2,188,206
2014,7,3,21,2,205,237
2014,7,3,22,2,229,250
2014,7,3,23,2,229,295
2014,7,4,0,2,250,291
2014,7,4,1,2,245,299
2014,7,4,2,2,243,303
2014,7,4,3,2,237,293
2014,7,4,4,2,209,281
2014,7,4,5,2,205,259
2014,7,4,6,2,210,226
2014,7,4,7,2,202,201
2014,7,4,8,2,202,185
2014,7,4,9,2,187,153
2014,7,4,10,2,193,145
2014,7,4,11,2,207,152
2014,7,4,12,2,192,137
2014,7,4,13,2,193,137
2014,7,4,14,2,195,139
2014,7,4,15,2,239,178
2014,7,4,16,2,226,200
2014,7,4,17,2,225,213
2014,7,4,18,2,167,148
2014,7,4,19,2,159,194
2014,7,4,20,2,170,172
2014,7,4,21,2,144,151
2014,7,4,22,2,150,156
2014,7,4,23,2,156,168
2014,7,5,0,2,151,172
2014,7,5,1,2,153,174
2014,7,5,2,2,143,169
2014,7,5,3,2,142,158
2014,7,5,4,2,136,152
2014,7,5,5,2,140,149
2014,7,5,6,2,137,148
2014,7,5,7,2,138,125
2014,7,5,8,2,132,112
2014,7,5,9,2,127,105
2014,7,5,10,2,165,114
2014,7,5,11,2,130,96
2014,7,5,12,2,106,80
2014,7,5,13,2,82,71
2014,7,5,14,2,94,67
2014,7,5,15,2,91,74
2014,7,5,16,2,86,70
2014,7,5,17,2,87,77
2014,7,5,18,2,92,77
2014,7,5,19,2,94,91
2014,7,5,20,2,111,107
2014,7,5,21,2,148,157
2014,7,5,22,2,184,184
2014,7,5,23,2,187,182
2014,7,6,0,2,204,207
2014,7,6,1,2,229,233
2014,7,6,2,2,212,212
2014,7,6,3,2,205,209
2014,7,6,4,2,217,237
2014,7,6,5,2,226,252
2014,7,6,6,2,212,233
2014,7,6,7,2,220,240
2014,7,6,8,2,222,218
2014,7,6,9,2,226,217
2014,7,6,10,2,221,196
2014,7,6,11,2,217,180
2014,7,6,12,2,215,157
2014,7,6,13,2,199,153
2014,7,6,14,2,195,153
2014,7,6,15,2,186,150
2014,7,6,16,2,183,158
2014,7,6,17,2,187,168
2014,7,6,18,2,188,167
2014,7,6,19,2,195,184
2014,7,6,20,2,193,194
2014,7,6,21,2,179,181
2014,7,6,22,2,155,153
2014,7,6,23,2,137,139
2014,7,7,0,2,137,133
2014,7,7,1,2,135,130
2014,7,7,2,2,113,116
2014,7,7,3,2,105,114
2014,7,7,4,2,97,99
2014,7,7,5,2,88,94
2014,7,7,6,2,79,84
2014,7,7,7,2,82,80
2014,7,7,8,2,95,80
2014,7,7,9,2,106,88
2014,7,7,10,2,135,103
2014,7,7,11,2,159,132
2014,7,7,12,2,186,151
2014,7,7,13,2,204,165
2014,7,7,14,2,223,182
2014,7,7,15,2,226,191
2014,7,7,16,2,218,193
2014,7,7,17,2,214,192
2014,7,7,18,2,210,189
2014,7,7,19,2,210,188
2014,7,7,20,2,257,223
2014,7,7,21,2,242,239
2014,7,7,22,2,225,235
2014,7,7,23,2,191,196
2014,7,8,0,2,180,180
2014,7,8,1,2,186,192
2014,7,8,2,2,178,187
2014,7,8,3,2,167,164
2014,7,8,4,2,147,156
2014,7,8,5,2,141,163
2014,7,8,6,2,135,144
2014,7,8,7,2,144,137
2014,7,8,8,2,142,131
2014,7,8,9,2,164,115
2014,7,8,10,2,129,68
2014,7,8,11,2,52,26
2014,7,8,12,2,NA,16
2014,7,8,13,2,6,15
2014,7,8,14,2,24,10
2014,7,8,15,2,21,13
2014,7,8,16,2,14,11
2014,7,8,17,2,14,8
2014,7,8,18,2,14,10
2014,7,8,19,2,21,16
2014,7,8,20,2,51,49
2014,7,8,21,2,54,45
2014,7,8,22,2,51,42
2014,7,8,23,2,57,55
2014,7,9,0,2,63,53
2014,7,9,1,2,79,85
2014,7,9,2,2,69,37
2014,7,9,3,2,35,19
2014,7,9,4,2,25,21
2014,7,9,5,2,24,16
2014,7,9,6,2,22,17
2014,7,9,7,2,22,17
2014,7,9,8,2,21,16
2014,7,9,9,2,20,11
2014,7,9,10,2,21,11
2014,7,9,11,2,20,14
2014,7,9,12,2,16,9
2014,7,9,13,2,14,8
2014,7,9,14,2,15,10
2014,7,9,15,2,15,14
2014,7,9,16,2,23,14
2014,7,9,17,2,26,22
2014,7,9,18,2,31,32
2014,7,9,19,2,41,36
2014,7,9,20,2,32,29
2014,7,9,21,2,29,31
2014,7,9,22,2,27,35
2014,7,9,23,2,31,34
2014,7,10,0,2,41,28
2014,7,10,1,2,59,52
2014,7,10,2,2,78,70
2014,7,10,3,2,70,52
2014,7,10,4,2,62,39
2014,7,10,5,2,46,31
2014,7,10,6,2,30,25
2014,7,10,7,2,27,25
2014,7,10,8,2,30,28
2014,7,10,9,2,29,28
2014,7,10,10,2,27,25
2014,7,10,11,2,19,15
2014,7,10,12,2,19,17
2014,7,10,13,2,18,18
2014,7,10,14,2,36,35
2014,7,10,15,2,25,17
2014,7,10,16,2,16,17
2014,7,10,17,2,21,18
2014,7,10,18,2,23,24
2014,7,10,19,2,30,28
2014,7,10,20,2,34,31
2014,7,10,21,2,40,40
2014,7,10,22,2,40,42
2014,7,10,23,2,45,48
2014,7,11,0,2,52,52
2014,7,11,1,2,52,53
2014,7,11,2,2,67,58
2014,7,11,3,2,60,58
2014,7,11,4,2,62,64
2014,7,11,5,2,78,61
2014,7,11,6,2,58,41
2014,7,11,7,2,42,35
2014,7,11,8,2,28,18
2014,7,11,9,2,22,11
2014,7,11,10,2,18,13
2014,7,11,11,2,20,12
2014,7,11,12,2,15,9
2014,7,11,13,2,14,9
2014,7,11,14,2,15,16
2014,7,11,15,2,16,13
2014,7,11,16,2,15,16
2014,7,11,17,2,21,9
2014,7,11,18,2,24,18
2014,7,11,19,2,30,28
2014,7,11,20,2,36,32
2014,7,11,21,2,42,33
2014,7,11,22,2,52,35
2014,7,11,23,2,64,46
2014,7,12,0,2,42,19
2014,7,12,1,2,39,21
2014,7,12,2,2,19,9
2014,7,12,3,2,14,12
2014,7,12,4,2,14,9
2014,7,12,5,2,16,10
2014,7,12,6,2,15,12
2014,7,12,7,2,19,10
2014,7,12,8,2,45,10
2014,7,12,9,2,8,9
2014,7,12,10,2,11,7
2014,7,12,11,2,9,6
2014,7,12,12,2,11,NA
2014,7,12,13,2,12,NA
2014,7,12,14,2,14,NA
2014,7,12,15,2,10,NA
2014,7,12,16,2,12,NA
2014,7,12,17,2,15,12
2014,7,12,18,2,16,17
2014,7,12,19,2,16,16
2014,7,12,20,2,13,19
2014,7,12,21,2,18,22
2014,7,12,22,2,27,20
2014,7,12,23,2,43,36
2014,7,13,0,2,NA,35
2014,7,13,1,2,36,30
2014,7,13,2,2,16,13
2014,7,13,3,2,13,19
2014,7,13,4,2,19,20
2014,7,13,5,2,33,18
2014,7,13,6,2,25,17
2014,7,13,7,2,19,17
2014,7,13,8,2,21,10
2014,7,13,9,2,12,13
2014,7,13,10,2,15,13
2014,7,13,11,2,12,10
2014,7,13,12,2,12,10
2014,7,13,13,2,16,12
2014,7,13,14,2,17,11
2014,7,13,15,2,16,9
2014,7,13,16,2,24,20
2014,7,13,17,2,18,21
2014,7,13,18,2,26,20
2014,7,13,19,2,38,26
2014,7,13,20,2,38,35
2014,7,13,21,2,57,58
2014,7,13,22,2,69,45
2014,7,13,23,2,66,50
2014,7,14,0,2,68,58
2014,7,14,1,2,59,44
2014,7,14,2,2,53,46
2014,7,14,3,2,43,31
2014,7,14,4,2,28,23
2014,7,14,5,2,18,21
2014,7,14,6,2,26,24
2014,7,14,7,2,23,19
2014,7,14,8,2,23,22
2014,7,14,9,2,26,18
2014,7,14,10,2,26,19
2014,7,14,11,2,25,21
2014,7,14,12,2,29,22
2014,7,14,13,2,34,29
2014,7,14,14,2,36,36
2014,7,14,15,2,43,39
2014,7,14,16,2,41,36
2014,7,14,17,2,40,42
2014,7,14,18,2,35,38
2014,7,14,19,2,35,36
2014,7,14,20,2,38,30
2014,7,14,21,2,13,15
2014,7,14,22,2,20,19
2014,7,14,23,2,37,30
2014,7,15,0,2,61,60
2014,7,15,1,2,42,40
2014,7,15,2,2,35,29
2014,7,15,3,2,30,35
2014,7,15,4,2,40,40
2014,7,15,5,2,39,42
2014,7,15,6,2,34,37
2014,7,15,7,2,35,44
2014,7,15,8,2,47,49
2014,7,15,9,2,53,50
2014,7,15,10,2,59,52
2014,7,15,11,2,59,50
2014,7,15,12,2,57,52
2014,7,15,13,2,51,50
2014,7,15,14,2,53,55
2014,7,15,15,2,56,57
2014,7,15,16,2,50,45
2014,7,15,17,2,53,51
2014,7,15,18,2,49,49
2014,7,15,19,2,48,54
2014,7,15,20,2,48,62
2014,7,15,21,2,59,73
2014,7,15,22,2,71,81
2014,7,15,23,2,78,93
2014,7,16,0,2,90,108
2014,7,16,1,2,110,112
2014,7,16,2,2,115,113
2014,7,16,3,2,95,85
2014,7,16,4,2,82,90
2014,7,16,5,2,79,85
2014,7,16,6,2,106,121
2014,7,16,7,2,118,130
2014,7,16,8,2,128,133
2014,7,16,9,2,158,148
2014,7,16,10,2,163,160
2014,7,16,11,2,158,159
2014,7,16,12,2,169,172
2014,7,16,13,2,177,142
2014,7,16,14,2,169,146
2014,7,16,15,2,172,134
2014,7,16,16,2,147,111
2014,7,16,17,2,118,90
2014,7,16,18,2,58,60
2014,7,16,19,2,55,60
2014,7,16,20,2,60,70
2014,7,16,21,2,76,80
2014,7,16,22,2,71,74
2014,7,16,23,2,68,64
2014,7,17,0,2,64,82
2014,7,17,1,2,82,111
2014,7,17,2,2,99,112
2014,7,17,3,2,113,128
2014,7,17,4,2,114,126
2014,7,17,5,2,126,147
2014,7,17,6,2,120,135
2014,7,17,7,2,129,142
2014,7,17,8,2,139,144
2014,7,17,9,2,136,142
2014,7,17,10,2,149,139
2014,7,17,11,2,150,129
2014,7,17,12,2,146,132
2014,7,17,13,2,141,130
2014,7,17,14,2,168,162
2014,7,17,15,2,179,162
2014,7,17,16,2,171,163
2014,7,17,17,2,153,152
2014,7,17,18,2,158,150
2014,7,17,19,2,160,160
2014,7,17,20,2,167,172
2014,7,17,21,2,173,188
2014,7,17,22,2,185,195
2014,7,17,23,2,197,220
2014,7,18,0,2,203,191
2014,7,18,1,2,158,154
2014,7,18,2,2,157,158
2014,7,18,3,2,121,131
2014,7,18,4,2,120,128
2014,7,18,5,2,120,123
2014,7,18,6,2,105,112
2014,7,18,7,2,114,122
2014,7,18,8,2,128,113
2014,7,18,9,2,139,109
2014,7,18,10,2,157,120
2014,7,18,11,2,163,125
2014,7,18,12,2,175,127
2014,7,18,13,2,185,143
2014,7,18,14,2,157,109
2014,7,18,15,2,114,96
2014,7,18,16,2,91,80
2014,7,18,17,2,89,96
2014,7,18,18,2,106,106
2014,7,18,19,2,109,103
2014,7,18,20,2,85,84
2014,7,18,21,2,82,80
2014,7,18,22,2,87,81
2014,7,18,23,2,91,87
2014,7,19,0,2,83,69
2014,7,19,1,2,63,73
2014,7,19,2,2,65,72
2014,7,19,3,2,77,77
2014,7,19,4,2,71,77
2014,7,19,5,2,72,75
2014,7,19,6,2,74,72
2014,7,19,7,2,69,68
2014,7,19,8,2,67,60
2014,7,19,9,2,59,48
2014,7,19,10,2,63,52
2014,7,19,11,2,61,66
2014,7,19,12,2,61,57
2014,7,19,13,2,51,51
2014,7,19,14,2,52,45
2014,7,19,15,2,43,38
2014,7,19,16,2,48,45
2014,7,19,17,2,48,48
2014,7,19,18,2,52,53
2014,7,19,19,2,61,64
2014,7,19,20,2,70,72
2014,7,19,21,2,82,81
2014,7,19,22,2,76,66
2014,7,19,23,2,49,41
2014,7,20,0,2,47,46
2014,7,20,1,2,69,60
2014,7,20,2,2,67,57
2014,7,20,3,2,57,65
2014,7,20,4,2,60,64
2014,7,20,5,2,59,62
2014,7,20,6,2,54,55
2014,7,20,7,2,52,52
2014,7,20,8,2,62,55
2014,7,20,9,2,63,60
2014,7,20,10,2,61,52
2014,7,20,11,2,54,55
2014,7,20,12,2,73,67
2014,7,20,13,2,91,85
2014,7,20,14,2,98,87
2014,7,20,15,2,88,79
2014,7,20,16,2,65,60
2014,7,20,17,2,70,69
2014,7,20,18,2,55,59
2014,7,20,19,2,48,53
2014,7,20,20,2,50,55
2014,7,20,21,2,47,52
2014,7,20,22,2,49,48
2014,7,20,23,2,NA,56
2014,7,21,0,2,NA,59
2014,7,21,1,2,NA,60
2014,7,21,2,2,NA,55
2014,7,21,3,2,NA,59
2014,7,21,4,2,NA,59
2014,7,21,5,2,NA,53
2014,7,21,6,2,NA,20
2014,7,21,7,2,NA,20
2014,7,21,8,2,NA,20
2014,7,21,9,2,NA,11
2014,7,21,10,2,NA,15
2014,7,21,11,2,NA,12
2014,7,21,12,2,NA,15
2014,7,21,13,2,NA,14
2014,7,21,14,2,NA,15
2014,7,21,15,2,NA,13
2014,7,21,16,2,NA,11
2014,7,21,17,2,NA,14
2014,7,21,18,2,NA,15
2014,7,21,19,2,NA,17
2014,7,21,20,2,NA,14
2014,7,21,21,2,NA,11
2014,7,21,22,2,NA,9
2014,7,21,23,2,NA,6
2014,7,22,0,2,NA,6
2014,7,22,1,2,NA,13
2014,7,22,2,2,NA,10
2014,7,22,3,2,NA,16
2014,7,22,4,2,NA,16
2014,7,22,5,2,NA,14
2014,7,22,6,2,NA,18
2014,7,22,7,2,NA,19
2014,7,22,8,2,65,15
2014,7,22,9,2,13,12
2014,7,22,10,2,9,NA
2014,7,22,11,2,7,NA
2014,7,22,12,2,11,18
2014,7,22,13,2,13,17
2014,7,22,14,2,17,16
2014,7,22,15,2,18,16
2014,7,22,16,2,15,11
2014,7,22,17,2,9,15
2014,7,22,18,2,13,8
2014,7,22,19,2,12,12
2014,7,22,20,2,13,19
2014,7,22,21,2,NA,21
2014,7,22,22,2,NA,17
2014,7,22,23,2,18,16
2014,7,23,0,2,22,20
2014,7,23,1,2,19,20
2014,7,23,2,2,25,21
2014,7,23,3,2,31,23
2014,7,23,4,2,20,12
2014,7,23,5,2,21,13
2014,7,23,6,2,23,19
2014,7,23,7,2,25,20
2014,7,23,8,2,30,16
2014,7,23,9,2,26,18
2014,7,23,10,2,15,19
2014,7,23,11,2,17,13
2014,7,23,12,2,21,22
2014,7,23,13,2,28,20
2014,7,23,14,2,24,16
2014,7,23,15,2,29,20
2014,7,23,16,2,26,21
2014,7,23,17,2,21,21
2014,7,23,18,2,38,42
2014,7,23,19,2,42,46
2014,7,23,20,2,39,43
2014,7,23,21,2,38,42
2014,7,23,22,2,44,41
2014,7,23,23,2,53,46
2014,7,24,0,2,56,55
2014,7,24,1,2,48,52
2014,7,24,2,2,55,50
2014,7,24,3,2,69,74
2014,7,24,4,2,83,73
2014,7,24,5,2,90,82
2014,7,24,6,2,83,74
2014,7,24,7,2,91,76
2014,7,24,8,2,92,82
2014,7,24,9,2,101,90
2014,7,24,10,2,111,103
2014,7,24,11,2,113,89
2014,7,24,12,2,94,67
2014,7,24,13,2,105,85
2014,7,24,14,2,81,62
2014,7,24,15,2,71,50
2014,7,24,16,2,88,69
2014,7,24,17,2,72,51
2014,7,24,18,2,34,24
2014,7,24,19,2,44,33
2014,7,24,20,2,40,35
2014,7,24,21,2,73,63
2014,7,24,22,2,69,104
2014,7,24,23,2,101,136
2014,7,25,0,2,136,146
2014,7,25,1,2,129,118
2014,7,25,2,2,142,127
2014,7,25,3,2,135,149
2014,7,25,4,2,141,160
2014,7,25,5,2,129,116
2014,7,25,6,2,96,91
2014,7,25,7,2,93,97
2014,7,25,8,2,75,61
2014,7,25,9,2,66,49
2014,7,25,10,2,53,40
2014,7,25,11,2,42,31
2014,7,25,12,2,33,27
2014,7,25,13,2,41,32
2014,7,25,14,2,39,28
2014,7,25,15,2,NA,31
2014,7,25,16,2,48,38
2014,7,25,17,2,49,45
2014,7,25,18,2,51,44
2014,7,25,19,2,57,55
2014,7,25,20,2,63,61
2014,7,25,21,2,67,69
2014,7,25,22,2,64,69
2014,7,25,23,2,65,72
2014,7,26,0,2,85,87
2014,7,26,1,2,97,91
2014,7,26,2,2,106,116
2014,7,26,3,2,130,136
2014,7,26,4,2,136,146
2014,7,26,5,2,145,149
2014,7,26,6,2,143,142
2014,7,26,7,2,150,137
2014,7,26,8,2,148,113
2014,7,26,9,2,151,119
2014,7,26,10,2,154,107
2014,7,26,11,2,155,112
2014,7,26,12,2,105,80
2014,7,26,13,2,84,62
2014,7,26,14,2,76,67
2014,7,26,15,2,74,62
2014,7,26,16,2,81,76
2014,7,26,17,2,83,72
2014,7,26,18,2,73,63
2014,7,26,19,2,60,57
2014,7,26,20,2,65,62
2014,7,26,21,2,66,59
2014,7,26,22,2,67,57
2014,7,26,23,2,65,60
2014,7,27,0,2,68,68
2014,7,27,1,2,77,76
2014,7,27,2,2,85,86
2014,7,27,3,2,89,97
2014,7,27,4,2,99,102
2014,7,27,5,2,108,111
2014,7,27,6,2,112,107
2014,7,27,7,2,129,106
2014,7,27,8,2,127,113
2014,7,27,9,2,126,105
2014,7,27,10,2,137,114
2014,7,27,11,2,151,133
2014,7,27,12,2,142,120
2014,7,27,13,2,112,99
2014,7,27,14,2,96,87
2014,7,27,15,2,89,93
2014,7,27,16,2,101,85
2014,7,27,17,2,112,95
2014,7,27,18,2,99,98
2014,7,27,19,2,99,99
2014,7,27,20,2,93,88
2014,7,27,21,2,87,83
2014,7,27,22,2,86,84
2014,7,27,23,2,89,93
2014,7,28,0,2,99,95
2014,7,28,1,2,109,113
2014,7,28,2,2,115,121
2014,7,28,3,2,125,127
2014,7,28,4,2,134,134
2014,7,28,5,2,130,138
2014,7,28,6,2,130,141
2014,7,28,7,2,139,143
2014,7,28,8,2,144,125
2014,7,28,9,2,138,111
2014,7,28,10,2,147,118
2014,7,28,11,2,133,110
2014,7,28,12,2,114,101
2014,7,28,13,2,88,73
2014,7,28,14,2,68,61
2014,7,28,15,2,81,67
2014,7,28,16,2,85,80
2014,7,28,17,2,84,81
2014,7,28,18,2,77,77
2014,7,28,19,2,84,89
2014,7,28,20,2,95,88
2014,7,28,21,2,85,83
2014,7,28,22,2,95,89
2014,7,28,23,2,104,96
2014,7,29,0,2,96,90
2014,7,29,1,2,99,99
2014,7,29,2,2,102,101
2014,7,29,3,2,113,114
2014,7,29,4,2,127,135
2014,7,29,5,2,164,155
2014,7,29,6,2,198,189
2014,7,29,7,2,205,179
2014,7,29,8,2,189,151
2014,7,29,9,2,157,125
2014,7,29,10,2,139,101
2014,7,29,11,2,122,92
2014,7,29,12,2,113,97
2014,7,29,13,2,104,86
2014,7,29,14,2,96,84
2014,7,29,15,2,102,89
2014,7,29,16,2,96,89
2014,7,29,17,2,90,86
2014,7,29,18,2,95,92
2014,7,29,19,2,98,86
2014,7,29,20,2,96,85
2014,7,29,21,2,102,83
2014,7,29,22,2,72,82
2014,7,29,23,2,65,78
2014,7,30,0,2,72,69
2014,7,30,1,2,49,52
2014,7,30,2,2,55,53
2014,7,30,3,2,66,88
2014,7,30,4,2,92,117
2014,7,30,5,2,101,113
2014,7,30,6,2,116,142
2014,7,30,7,2,121,134
2014,7,30,8,2,143,159
2014,7,30,9,2,139,151
2014,7,30,10,2,144,149
2014,7,30,11,2,153,148
2014,7,30,12,2,135,132
2014,7,30,13,2,141,130
2014,7,30,14,2,130,122
2014,7,30,15,2,132,112
2014,7,30,16,2,157,130
2014,7,30,17,2,164,144
2014,7,30,18,2,169,157
2014,7,30,19,2,191,185
2014,7,30,20,2,196,199
2014,7,30,21,2,208,212
2014,7,30,22,2,202,211
2014,7,30,23,2,197,201
2014,7,31,0,2,188,193
2014,7,31,1,2,191,198
2014,7,31,2,2,172,187
2014,7,31,3,2,175,184
2014,7,31,4,2,178,192
2014,7,31,5,2,186,208
2014,7,31,6,2,195,219
2014,7,31,7,2,222,250
2014,7,31,8,2,238,227
2014,7,31,9,2,286,210
2014,7,31,10,2,224,176
2014,7,31,11,2,216,180
2014,7,31,12,2,215,164
2014,7,31,13,2,209,163
2014,7,31,14,2,194,155
2014,7,31,15,2,173,134
2014,7,31,16,2,162,134
2014,7,31,17,2,160,122
2014,7,31,18,2,145,125
2014,7,31,19,2,153,135
2014,7,31,20,2,185,167
2014,7,31,21,2,199,187
2014,7,31,22,2,215,206
2014,7,31,23,2,198,196
2014,8,1,0,2,169,154
2014,8,1,1,2,139,120
2014,8,1,2,2,113,135
2014,8,1,3,2,129,132
2014,8,1,4,2,133,136
2014,8,1,5,2,133,146
2014,8,1,6,2,150,159
2014,8,1,7,2,168,179
2014,8,1,8,2,208,185
2014,8,1,9,2,180,152
2014,8,1,10,2,146,112
2014,8,1,11,2,150,123
2014,8,1,12,2,141,109
2014,8,1,13,2,121,103
2014,8,1,14,2,113,98
2014,8,1,15,2,116,94
2014,8,1,16,2,118,106
2014,8,1,17,2,NA,115
2014,8,1,18,2,145,124
2014,8,1,19,2,149,134
2014,8,1,20,2,146,134
2014,8,1,21,2,139,137
2014,8,1,22,2,118,101
2014,8,1,23,2,100,78
2014,8,2,0,2,88,79
2014,8,2,1,2,97,85
2014,8,2,2,2,103,93
2014,8,2,3,2,91,88
2014,8,2,4,2,89,78
2014,8,2,5,2,66,69
2014,8,2,6,2,70,62
2014,8,2,7,2,73,57
2014,8,2,8,2,81,77
2014,8,2,9,2,104,87
2014,8,2,10,2,118,97
2014,8,2,11,2,136,101
2014,8,2,12,2,143,112
2014,8,2,13,2,149,109
2014,8,2,14,2,141,110
2014,8,2,15,2,135,104
2014,8,2,16,2,161,104
2014,8,2,17,2,122,101
2014,8,2,18,2,115,100
2014,8,2,19,2,113,113
2014,8,2,20,2,123,115
2014,8,2,21,2,123,121
2014,8,2,22,2,130,119
2014,8,2,23,2,143,138
2014,8,3,0,2,158,146
2014,8,3,1,2,160,158
2014,8,3,2,2,173,184
2014,8,3,3,2,178,190
2014,8,3,4,2,183,201
2014,8,3,5,2,182,175
2014,8,3,6,2,163,132
2014,8,3,7,2,149,102
2014,8,3,8,2,128,88
2014,8,3,9,2,100,74
2014,8,3,10,2,106,74
2014,8,3,11,2,116,82
2014,8,3,12,2,96,73
2014,8,3,13,2,97,95
2014,8,3,14,2,95,76
2014,8,3,15,2,102,102
2014,8,3,16,2,106,72
2014,8,3,17,2,75,69
2014,8,3,18,2,56,52
2014,8,3,19,2,63,54
2014,8,3,20,2,70,67
2014,8,3,21,2,67,63
2014,8,3,22,2,78,67
2014,8,3,23,2,87,74
2014,8,4,0,2,99,80
2014,8,4,1,2,97,92
2014,8,4,2,2,96,89
2014,8,4,3,2,79,82
2014,8,4,4,2,72,92
2014,8,4,5,2,80,90
2014,8,4,6,2,99,90
2014,8,4,7,2,97,59
2014,8,4,8,2,24,12
2014,8,4,9,2,12,10
2014,8,4,10,2,11,7
2014,8,4,11,2,NA,5
2014,8,4,12,2,NA,7
2014,8,4,13,2,9,7
2014,8,4,14,2,3,6
2014,8,4,15,2,10,4
2014,8,4,16,2,6,7
2014,8,4,17,2,12,7
2014,8,4,18,2,15,4
2014,8,4,19,2,16,2
2014,8,4,20,2,17,2
2014,8,4,21,2,16,4
2014,8,4,22,2,21,4
2014,8,4,23,2,21,6
2014,8,5,0,2,19,14
2014,8,5,1,2,21,13
2014,8,5,2,2,15,10
2014,8,5,3,2,16,8
2014,8,5,4,2,15,9
2014,8,5,5,2,19,11
2014,8,5,6,2,18,14
2014,8,5,7,2,19,16
2014,8,5,8,2,21,14
2014,8,5,9,2,26,25
2014,8,5,10,2,32,25
2014,8,5,11,2,37,31
2014,8,5,12,2,35,27
2014,8,5,13,2,23,26
2014,8,5,14,2,23,28
2014,8,5,15,2,31,32
2014,8,5,16,2,67,51
2014,8,5,17,2,43,32
2014,8,5,18,2,35,25
2014,8,5,19,2,34,23
2014,8,5,20,2,24,27
2014,8,5,21,2,28,28
2014,8,5,22,2,33,26
2014,8,5,23,2,36,32
2014,8,6,0,2,46,34
2014,8,6,1,2,67,48
2014,8,6,2,2,76,49
2014,8,6,3,2,85,60
2014,8,6,4,2,67,63
2014,8,6,5,2,66,62
2014,8,6,6,2,68,68
2014,8,6,7,2,74,63
2014,8,6,8,2,71,50
2014,8,6,9,2,38,23
2014,8,6,10,2,19,16
2014,8,6,11,2,15,8
2014,8,6,12,2,6,6
2014,8,6,13,2,9,3
2014,8,6,14,2,4,2
2014,8,6,15,2,12,5
2014,8,6,16,2,13,4
2014,8,6,17,2,15,8
2014,8,6,18,2,18,15
2014,8,6,19,2,21,25
2014,8,6,20,2,32,28
2014,8,6,21,2,54,46
2014,8,6,22,2,83,71
2014,8,6,23,2,146,125
2014,8,7,0,2,159,142
2014,8,7,1,2,123,105
2014,8,7,2,2,107,101
2014,8,7,3,2,90,89
2014,8,7,4,2,84,93
2014,8,7,5,2,82,85
